#     date     Ta     ea     uu     Rs     T0
2014-11-15  15.69 881.72   2.66 150.70  19.03
2014-11-16  11.05 414.35   4.39 162.94  18.86
2014-11-17   6.37 271.34   2.59 159.29  18.28
2014-11-18   8.05 419.51   1.04 156.64  17.39
2014-11-19  10.19 507.66   0.70 132.12  16.90
2014-11-20  11.39 581.74   0.74 148.34  17.65
2014-11-21  14.12 666.20   1.03 145.03  17.64
2014-11-22  13.57 721.08   1.85 143.62  17.12
2014-11-23  14.55 508.02   3.58 149.94  17.81
2014-11-24  10.76 457.47   1.54 148.81  17.35
2014-11-25   9.54 442.64   1.02 144.27  17.12
2014-11-26  10.61 511.31   0.87 143.05  17.69
2014-11-27  12.14 645.42   0.88 131.29  16.28
2014-11-28  12.07 652.58   0.67 140.58  17.37
2014-11-29  15.09 546.47   2.67 138.72  16.39
2014-11-30  17.46 475.21   4.06 131.56  16.41
2014-12-01  13.99 635.73   1.80 127.25  16.44
2014-12-02  12.38 882.99   0.72  58.51  16.12
2014-12-03  12.23 1111.17   0.94  41.86  15.81
2014-12-04  13.26 1288.26   1.00  70.67  15.49
2014-12-05  13.08 1307.16   0.87  58.86  15.17
2014-12-06  14.38 1321.56   0.79 115.39  14.56
2014-12-07  13.30 1160.04   0.78 128.65  15.68
2014-12-08  12.84 1115.50   0.86 102.37  10.64
2014-12-09  11.50 988.90   0.79 125.01  15.12
2014-12-10  11.45 985.51   0.83 123.66  14.32
2014-12-11  13.02 1051.97   1.28  88.91  15.68
2014-12-12  14.36 941.86   2.59  90.04  17.05
2014-12-13  10.44 945.85   2.07 100.03  13.36
2014-12-14   9.17 856.62   0.82 115.89  15.48
2014-12-15   6.80 722.44   0.87  82.72  14.54
2014-12-16   9.16 763.59   0.79 108.38  14.16
2014-12-17   9.73 844.90   1.70  70.68  13.77
2014-12-18   9.71 934.93   1.15  97.90  13.38
2014-12-19   7.70 875.60   1.03  97.57  15.01
2014-12-20   8.64 907.58   0.78  97.02  15.21
2014-12-21   8.83 933.65   0.79  86.89  15.40
2014-12-22  10.22 990.65   0.88 119.46  14.87
2014-12-23  12.56 730.90   2.97 130.56  15.84
2014-12-24   8.09 496.06   0.99 115.22  15.41
2014-12-25   9.74 400.93   4.00 128.94  14.30
2014-12-26   5.77 362.23   2.83 131.70  14.33
2014-12-27   4.50 331.42   2.85 134.01  14.09
2014-12-28   3.09 389.26   0.72 117.01  14.45
2014-12-29   3.49 390.31   0.95 131.34  13.49
2014-12-30   4.35 438.10   1.86  99.02  13.97
2014-12-31   2.09 286.27   4.53  56.28  13.38
2015-01-01   1.53 335.91   1.86 119.13  12.81
2015-01-02   1.48 393.39   1.02 133.14  12.92
2015-01-03   3.54 466.90   1.02 129.74  12.79
2015-01-04   5.04 528.22   0.79 116.52  12.69
2015-01-05   6.87 573.16   0.84 132.61  11.56
2015-01-06   8.79 580.25   0.84 135.00  13.61
2015-01-07  11.32 679.08   1.03 134.22  13.35
2015-01-08  12.01 752.66   1.14 134.46  14.01
2015-01-09  11.06 775.51   1.08 134.94  13.24
2015-01-10  12.26 865.59   1.28 107.92  12.47
2015-01-11  12.41 1044.01   1.32  56.47  11.87
2015-01-12  10.60 1112.38   0.75 113.90  11.58
2015-01-13  10.67 917.33   1.44 120.11  12.44
2015-01-14  10.01 632.68   2.70 142.37  12.68
2015-01-15   8.48 620.90   0.83 146.65  13.71
2015-01-16   8.33 670.90   0.86 126.14  11.69
2015-01-17   9.29 673.49   0.79 131.28  13.04
2015-01-18  10.24 672.16   0.92 132.66  14.12
2015-01-19  10.47 710.64   0.84 116.90  12.88
2015-01-20   9.53 675.29   0.88  98.77  13.41
2015-01-21  11.94 555.83   2.70 147.02  13.06
2015-01-22   8.57 281.81   2.89 159.90  13.41
2015-01-23   7.69 353.57   1.10 152.44  11.75
2015-01-24  10.46 355.27   2.30 159.10  13.88
2015-01-25  11.63 443.06   1.75 157.98  13.62
2015-01-26  13.35 551.38   1.04 141.37  12.31
2015-01-27  13.10 859.68   1.30 112.54  12.09
2015-01-28  12.02 1017.90   1.02 125.41  12.72
2015-01-29  13.26 920.34   0.90  80.23  12.46
2015-01-30  11.91 1047.04   1.67  24.16  12.20
2015-01-31  11.13 1036.30   1.39 125.91  11.94
2015-02-01  11.04 746.26   1.27 166.68  12.86
2015-02-02  10.86 761.73   0.86 168.26  13.24
2015-02-03  12.27 826.49   0.87 165.74  11.82
2015-02-04  13.00 890.00   1.00 170.54  13.59
2015-02-05  13.92 914.28   1.14 175.40  10.59
2015-02-06  15.35 741.31   1.39 171.07  11.52
2015-02-07  17.47 594.73   3.14 175.45  14.88
2015-02-08  18.65 704.15   1.98 176.93  15.08
2015-02-09  19.21 768.82   2.62 182.07  15.59
2015-02-10  17.39 643.41   2.09 187.23  15.09
2015-02-11  15.36 406.40   2.86 191.82  14.21
2015-02-12  14.41 441.90   1.28 190.44  14.80
2015-02-13  15.21 513.57   0.86 192.16  14.79
2015-02-14  15.65 521.90   1.12 193.39  15.98
2015-02-15  16.21 558.19   1.16 196.24  14.89
2015-02-16  15.75 496.54   1.12 200.65  15.08
2015-02-17  13.58 374.25   1.78 202.58  14.79
2015-02-18  12.20 398.23   1.08 204.24  14.85
2015-02-19  14.25 463.55   1.00 197.40  14.36
2015-02-20  15.76 513.65   1.24 187.41  11.01
2015-02-21  15.45 486.38   1.40 208.02  15.18
2015-02-22  13.41 608.98   1.78  96.85  13.81
2015-02-23   6.31 729.90   2.46  91.17  11.69
2015-02-24   8.40 608.90   2.39 204.32  13.79
2015-02-25  10.20 631.46   1.10 219.78  14.50
2015-02-26  12.34 693.10   1.11 214.10  13.71
2015-02-27  12.23 696.46   1.11 214.23  12.44
2015-02-28  12.98 750.48   3.49 192.49  13.19
